incident_month,incident_year,injury_severity,latitude,longitude,month_year,shark_behaviour_generic,shark_behaviour_specific,site_category_cleaned,state_names,victim_injury,location,provoked_unprovoked,victim_gender,victim_activity,shark_common_name,shark_scientific_name,no_sharks,reference,injury_location,data_source,shark_identification_method,shark_behaviour,victim_age
3,2018,minor_lacerations,-38.37,144.28,2018-03-01,unknown,unknown,coastal,Victoria,injured,"winkipop, bell's beach",unprovoked,male,boarding,bronze whaler shark,Carcharhinus brachyurus,1.0,https://www.trackingsharks.com/teen-surfer-nipped-by-shark-at-winkipop/,foot,unknown,unknown,unknown,18.0
4,2018,minor_lacerations,-33.8416,115.0221,2018-04-01,bit_board_3_times,bit_board_3_times,coastal,Western Australia,injured,"lefthanders, gracetown",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,http://www.abc.net.au/news/2018-04-16/man-attacked-by-shark-near-gracetown-in-western-australia/9662422,thigh,unknown,bite analysis,bit board 3 times,41.0
4,2018,major_lacerations,-33.8416,115.0221,2018-04-01,unknown,unknown,coastal,Western Australia,injured,"cobblestones beach, gracetown",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,https://www.news.com.au/lifestyle/real-life/true-stories/shark-attack-survivor-reveals-what-it-is-like-to-face-off-with-a-great-white/news-story/0894c012a94b2df03a663e44a037772c,calf,unknown,unknown,unknown,37.0
4,2018,nan,-33.9825,114.9922,2018-04-01,hit_board_from_below,hit_board_from_below,coastal,Western Australia,uninjured,"main break, prevelly",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,https://www.perthnow.com.au/news/sharks/margaret-river-surfer-rob-bruce-shunted-off-board-by-shark-ng-b88817498z,other: uninjured,unknown,direct observation,hit board from below,60.0
5,2018,nan,-33.8416,115.0221,2018-05-01,hit_board_from_underneath_and_lifted_surfer_off_board_and_then_swam_away,hit_board_from_underneath_and_lifted_surfer_off_board_and_then_swam_away,coastal,Western Australia,uninjured,"lefthanders, gracetown",unprovoked,female,boarding,white shark,Carcharodon carcharias ,1.0,http://sharksmart.com.au/news/shark-warning-for-waters-around/,other: uninjured,unknown,unknown,hit board from underneath and lifted surfer off board and then swam away,
6,2018,minor_lacerations,-30.296,153.11,2018-06-01,unknown,unknown,coastal,New South Wales,injured,"arrawarra beach, coffs harbour",unprovoked,male,boarding,wobbegong,Orectolobidae,1.0,dpi questionnaire - in elo,"calf, foot",unknown,direct observation,unknown,19.0
6,2018,nan,-28.84,153.601,2018-06-01,witness_saw_him_knocked_off_but_didn_t_see_the_shark_shark_took_bite_out_of_back_of_board_left_tooth_in_board_,witness_saw_him_knocked_off_but_didn_t_see_the_shark_shark_took_bite_out_of_back_of_board_left_tooth_in_board_,coastal,New South Wales,uninjured,"flat rock, ballina",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,https://www.dailytelegraph.com.au/news/nsw/ballina-kite-surfer-discovers-shark-tooth-in-surfboard/news-story/7a360884bc84b6e70df0df2110d2e1f1,other: uninjured,government report,unknown,"witness saw him knocked off, but didn’t see the shark. shark took bite out of back of board - left tooth in board.",37.0
9,2018,major_lacerations,-20.25,148.9333,2018-09-01,unknown,unknown,coastal,Queensland,injured,"cid harbour, whitsundays",unprovoked,female,swimming,tiger shark,Galeocerdo cuvier ,1.0,,unknown,unknown,unknown,unknown,
9,2018,major_lacerations,-20.25,148.9333,2018-09-01,unknown,unknown,coastal,Queensland,injured,"cid harbour, whitsundays",unprovoked,female,swimming,tiger shark,Galeocerdo cuvier ,1.0,,unknown,unknown,unknown,unknown,
9,2018,nan,-13.97,136.5933,2018-09-01,unknown,unknown,island_open_ocean,Northern Territory,injured,"groote eylandt, arnhem land (east)",unprovoked,male,unknown,bull shark,Carcharhinus leucas,1.0,https://www.katherinetimes.com.au/story/5675943/shark-attack-victim-flown-to-darwin/,unknown,unknown,direct observation,unknown,17.0
10,2018,nan,-32.7667,152.0833,2018-10-01,unknown,unknown,coastal,New South Wales,injured,"samurai beach, nsw",provoked,male,swimming,wobbegong,Orectolobidae,1.0,,unknown,unknown,unknown,unknown,
11,2018,nan,-20.25,148.9333,2018-11-01,unknown,unknown,coastal,Queensland,fatal,"cid harbour, whitsundays",unprovoked,male,boarding,shark_not_known,shark_not_known,1.0,,"leg, arm",unknown,unknown,unknown,
11,2018,punctures,-33.37,151.4859,2018-11-01,laying_on_body_board_facing_out_to_sea_and_bitten_on_ankle_from_behind,laying_on_body_board_facing_out_to_sea_and_bitten_on_ankle_from_behind,coastal,New South Wales,injured,"south steyne, manly",unprovoked,male,boarding,wobbegong,Orectolobidae,1.0,https://myaccount.news.com.au/sites/dailytelegraph/subscribe.html?sourcecode=dtweb_wre170_a_ggl&mode=premium&dest=https://www.dailytelegraph.com.au/newslocal/manly-daily/wobbegong-identified-as-manly-shark-attack-culprit/news-story/30ba711c2446ac0e2db4143b30d2a1a1&memtype=anonymous,foot,unknown,unknown,laying on body board facing out to sea and bitten on ankle from behind,28.0
11,2018,minor_lacerations,-28.8632,153.5944,2018-11-01,bit_board_from_below,bit_board_from_below,coastal,New South Wales,injured,"shelly beach, ballina",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,"https://www.9news.com.au/2018/11/07/08/26/shark-attack-nsw-ballina-shelley-beach-man-in-hospital-leg-gash
",thigh,unknown,unknown,bit board from below,43.0
11,2018,nan,-26.791,153.139,2018-11-01,unknown,unknown,coastal,Queensland,uninjured,"moffat beach, sunshine coast",unprovoked,unknown,unknown,tiger shark,Galeocerdo cuvier ,1.0,https://www.abc.net.au/news/2018-11-15/kayaker-escapes-shark-attack-moffat-beach-qld/10499556,unknown,unknown,direct observation,unknown,
11,2018,minor_lacerations,-34.830278,150.7561,2018-11-01,miscellaneous,shark_not_seen,coastal,New South Wales,injured,"seven mile beach, nowra",unprovoked,male,boarding,wobbegong,Orectolobidae,1.0,https://www.abc.net.au/news/2018-11-17/shark-attack-at-gerroa-nsw-south-coast-man-hospitalised/10507750,"leg, hand",unknown,tooth recovered,shark never sighted,24.0
11,2018,major_lacerations,-12.1825,136.7819,2018-11-01,unknown,unknown,coastal,Northern Territory,injured,nhulunbuy,provoked,male,spearfishing,whaler shark,Carcharhinidae,1.0,https://www.abc.net.au/news/2018-11-18/teenager-attacked-by-shark-off-nhulunbuy-nt/10508880,"arm, leg",unknown,unknown,unknown,17.0
11,2018,minor_lacerations,-32.6036,115.6304,2018-11-01,laying_on_body_board_facing_out_to_sea_and_bitten_on_ankle_from_behind,laying_on_body_board_facing_out_to_sea_and_bitten_on_ankle_from_behind,coastal,Western Australia,injured,"pyramids beach, mandurah",unprovoked,male,boarding,grey nurse shark,Carcharius taurus,1.0,https://www.perthnow.com.au/news/sharks/shark-attack-reported-near-mandurah-ng-b881018238z,foot,unknown,"tooth recovered, DNA analysis",laying on body board facing out to sea and bitten on ankle from behind,20.0
12,2018,nan,-30.643181,153.008839,2018-12-01,unknown,unknown,estuary_harbour,New South Wales,injured,"the bar, nambucca river entrance",unprovoked,unknown,unknown,shark_not_known,shark_not_known,,,unknown,unknown,unknown,unknown,
12,2018,minor_lacerations,-33.425018,151.342224,2018-12-01,unknown,unknown,coastal,New South Wales,injured,"the entrance, gosford",provoked,male,swimming,wobbegong,Orectolobidae,1.0,https://www.nbnnews.com.au/2018/12/15/man-treated-for-minor-injuries-following-central-coast-shark-bite/,left foot,unknown,bite analysis,unknown,68.0
1,2019,minor_lacerations,-31.989,115.7526,2019-01-01,unknown,unknown,coastal,Western Australia,injured,north cottesloe,unprovoked,female,swimming,wobbegong,Orectolobidae,1.0,thewest.com and questionnaire from wa dpi,foot,unknown,unknown,unknown,15.0
2,2019,nan,-33.6702  ,114.9951,2019-02-01,shark_ramming_into_the_diver,shark_ramming_into_the_diver,coastal,Western Australia,uninjured,unknown,provoked,male,spearfishing,white shark,Carcharodon carcharias ,1.0,https://www.dailymail.co.uk/news/article-7694283/Hero-fisherman-recalls-terrifying-moment-took-great-white-shark-speargun.html,unknown,unknown,unknown,shark ramming into the diver,27.0
2,2019,nan,-30.452,152.8979,2019-02-01,unknown,unknown,estuary_harbour,New South Wales,uninjured,unknown,unprovoked,male,boarding,shark_not_known,shark_not_known,1.0,https://www.nambuccaguardian.com.au/story/5885583/urunga-beach-closed-after-shark-encounter/,unknown,unknown,unknown,unknown,50.0
2,2019,nan,-13.8611,136.8116,2019-02-01,unknown,unknown,ocean_pelagic,Northern Territory,injured,umbakumba - 12 km out to sea,provoked,unknown,unknown,whitetip reef shark,Triaenodon obesus  ,1.0,https://www.abc.net.au/news/2019-02-11/spearfisher-attacked-by-shark-in-remote-nt-waters/10798762; https://au.news.yahoo.com/mans-horror-injuries-attacked-shark-spearfishing-201946741.html?guccounter=1,unknown,unknown,direct observation,unknown,
2,2019,major_lacerations,-28.6337,153.6003,2019-02-01,unknown,unknown,coastal,New South Wales,injured,"belongil beach, byron bay",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,https://www.news.com.au/national/nsw-act/news/beaches-close-as-shark-attacks-surfer-near-byron-bay-on-nsw-north-coast/news-story/98447100838b09c744abf3be278f9d03,leg,unknown,bite analysis,unknown,41.0
3,2019,major_lacerations,-18.156,147.48,2019-03-01,bit_buttocks_and_upper_leg,bit_buttocks_and_upper_leg,island_open_ocean,Queensland,injured,"block reef, whitsundays",unprovoked,male,snorkelling,grey reef shark,Carcharhinus amblyrhynchos,1.0,https://www.abc.net.au/news/2019-03-25/shark-attack-victim-airlifted-from-great-barrier-reef-pontoon/10936474,"thigh, pelvic region",unknown,direct observation,bit buttocks and upper leg,25.0
4,2019,minor_lacerations,-32.7501,152.1459,2019-04-01,bit_arm,bit_arm,coastal,New South Wales,injured,tomaree,provoked,male,spearfishing,grey nurse shark,Carcharius taurus,1.0,https://www.theherald.com.au/story/6091755/grey-nurse-shark-attack-at-port-stephens/,arm,unknown,direct observation,bite arm,18.0
5,2019,minor_lacerations,-24.7293,152.101,2019-05-01,bite_to_leg,bite_to_leg,coastal,Queensland,injured,yandaran,unprovoked,male,swimming,shark_not_known,shark_not_known,1.0,https://m.dalbyherald.com.au/news/breaking-man-bitten-by-shark-at-yandaran/3727090/,"calf, foot",unknown,unknown,bite to leg,53.0
6,2019,nan,-43.6523,146.277,2019-06-01,shark_charging_diver_multiple_times_over_20_minute_period_,shark_charging_diver_multiple_times_over_20_minute_period_,island_open_ocean,Tasmania,uninjured,unknown,provoked,male,diving,white shark,Carcharodon carcharias ,1.0,https://www.abc.net.au/news/rural/2019-06-07/abalone-diver-encounter-with-great-white-shark/11189792,unknown,unknown,unknown,shark charging diver multiple times over 20 minute period.,
6,2019,nan,-28.7999,153.58,2019-06-01,unknown,unknown,coastal,New South Wales,injured,lennox point,unprovoked,unknown,unknown,whaler shark,Carcharhinidae,1.0,,unknown,unknown,unknown,unknown,
7,2019,major_lacerations,-11.9667,143.2333,2019-07-01,unknown,unknown,coastal,Queensland,injured,"cape grenville, far north queensland",provoked,female,snorkelling,tiger shark,Galeocerdo cuvier ,2.0,,leg,unknown,direct observation,unknown,21.0
7,2019,major_lacerations,-33.8005,151.2979,2019-07-01,unknown,unknown,coastal,New South Wales,injured,"shelly beach, manly",unprovoked,male,swimming,grey nurse shark,Carcharius taurus,1.0,,"leg, torso",unknown,unknown,unknown,54.0
7,2019,minor_lacerations,-26.7994,153.0611,2019-07-01,board_lesh_got_pulled_down_and_when_he_reached_down_victim_got_bitten_on_the_hand,board_lesh_got_pulled_down_and_when_he_reached_down_victim_got_bitten_on_the_hand,coastal,Queensland,injured,"bells creek, sunshine coast",unprovoked,male,boarding,bull shark,Carcharhinus leucas,1.0,https://7news.com.au/news/sharks/man-bitten-in-suspected-shark-attack-on-sunshine-coast-felt-blood-running-down-his-body-c-206130,arm,unknown,direct observation,board lesh got pulled down and when he reached down victim got bitten on the hand,43.0
7,2019,major_lacerations, -28.45602 ,153.54457,2019-07-01,unknown,unknown,coastal,New South Wales,injured,"wooyung beach, far north coast",unprovoked,male,boarding,bull shark,Carcharhinus leucas,1.0,Clay McDonald,"leg, thigh",unknown,witness report,unknown,
9,2019,nan,-34.6817,150.8511,2019-09-01,unknown,unknown,coastal,New South Wales,injured,surf beach kiama,unprovoked,unknown,unknown,shark_not_known,shark_not_known,,,unknown,unknown,unknown,unknown,
9,2019,nan,-31.7247,115.7249,2019-09-01,circling_and_trailling_diver,circling_and_trailling_diver,estuary_harbour,Western Australia,uninjured,"burns beach, perth",provoked,male,spearfishing,white shark,Carcharodon carcharias ,1.0,https://thewest.com.au/news/wa/spear-diver-joe-petrovich-stalked-by-great-white-shark-off-burns-beach-ng-b881316624z,unknown,unknown,unknown,circling and trailling diver,
10,2019,nan,-21.957,148.1893,2019-10-01,unknown,unknown,island_open_ocean,Queensland,injured,"hook passage, whitsundays",unknown,male,snorkelling,shark_not_known,shark_not_known,,https://www.brisbanetimes.com.au/national/queensland/shark-bites-two-men-off-north-queensland-coast-20191029-p535ad.html,unknown,unknown,unknown,unknown,
10,2019,nan,-20.3441,148.1893,2019-10-01,unknown,unknown,island_open_ocean,Queensland,injured,"hook passage, whitsundays",unprovoked,male,snorkelling,shark_not_known,shark_not_known,,https://www.brisbanetimes.com.au/national/queensland/shark-bites-two-men-off-north-queensland-coast-20191029-p535ad.html,unknown,unknown,unknown,unknown,
10,2019,nan,-32.4436,152.5279,2019-10-01,knocked_surfer_off_his_board_from_below_breaking_leg_leash,knocked_surfer_off_his_board_from_below_breaking_leg_leash,coastal,New South Wales,uninjured,"lighthouse beach, seal rocks",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,https://www.dailymail.co.uk/news/article-7542655/it-like-hit-bus-surfer-survives-terrifying-great-white-shark-attack.html,unknown,unknown,bite analysis,"knocked surfer off his board from below, breaking leg leash",29.0
10,2019,nan,-27.0609,153.2006,2019-10-01,knocked_victim_off_board_and_bit_the_board,knocked_victim_off_board_and_bit_the_board,coastal,Queensland,uninjured,"woorim, bribie island, queensland",unknown,male,boarding,shark_not_known,shark_not_known,1.0,https://www.trackingsharks.com/shark-busts-aussie-surfers-board/,unknown,unknown,bite analysis,knocked victim off board and bit the board,17.0
11,2019,minor_lacerations,-24.8312,152.4592,2019-11-01,miscellaneous,shark_not_seen,coastal,Queensland,injured,"bargara, bundaberg",unprovoked,male,snorkelling,shark_not_known,shark_not_known,,https://www.brisbanetimes.com.au/national/queensland/shark-smacks-man-during-evening-swim-on-central-queensland-coast-20191201-p53fq3.html,foot,unknown,unknown,"victim was bumped, not bitten",30.0
12,2019,nan,-20.3441,114.143,2019-12-01,unknown,unknown,coastal,Western Australia,injured,exmouth boat harbour,unknown,unknown,unknown,shark_not_known,shark_not_known,,,unknown,unknown,unknown,unknown,
12,2019,minor_lacerations,-34.6038,150.8676,2019-12-01,unknown,unknown,coastal,New South Wales,injured,"killalea beach, shellharbour",unprovoked,male,boarding,wobbegong,Orectolobidae,1.0,,foot,government report,unknown,unknown,42.0
12,2019,nan,-23.3,151.71,2019-12-01,unknown,unknown,island_open_ocean,Queensland,injured,north west island,unknown,male,swimming,lemon shark,Negaprion brevirostris,1.0,,unknown,unknown,unknown,unknown,
1,2020,nan,-33.9222,121.9032,2020-01-01,unknown,unknown,island_open_ocean,Western Australia,fatal,"cull island, esperance",unprovoked,unknown,diving,white shark,Carcharodon carcharias ,,,unknown,unknown,unknown,unknown,
1,2020,nan,-30.3119,153.1427,2020-01-01,unknown,unknown,coastal,New South Wales,uninjured,"gallows beach, coffs harbour",unprovoked,unknown,boarding,bull shark,Carcharhinus leucas,,,unknown,unknown,unknown,unknown,
1,2020,nan,-31.9908,115.5215,2020-01-01,after_watching_us_for_a_minute_or_two_he_was_instantly_interested_in_our_catch_and_kept_charging_us_until_he_got_it_,after_watching_us_for_a_minute_or_two_he_was_instantly_interested_in_our_catch_and_kept_charging_us_until_he_got_it_,island_open_ocean,Western Australia,uninjured,"geordie bay, rottnest island",provoked,male,snorkelling,white shark,Carcharodon carcharias ,1.0,https://thewest.com.au/news/sharks/spear-fishermen-charged-by-shark-at-rottnest-ng-b881437702z,unknown,unknown,unknown,"after watching us for a minute or two he was instantly interested in our catch and kept charging us until he got it.""",
1,2020,nan,-23.2951,151.7079,2020-01-01,unknown,unknown,island_open_ocean,Queensland,injured,"north west island, gladstone, qld",unprovoked,unknown,swimming,lemon shark,Negaprion brevirostris,,,unknown,unknown,unknown,unknown,
1,2020,minor_lacerations,-34.5343,150.8746,2020-01-01,unknown,unknown,coastal,New South Wales,injured,"windang beach, wollongong, nsw",unprovoked,male,boarding,shark_not_known,shark_not_known,1.0,https://www.abc.net.au/news/2020-01-17/man-bitten-by-shark-south-of-wollongong/11875918,foot,unknown,unknown,unknown,60.0
2,2020,minor_lacerations,-14.6787,145.4483,2020-02-01,the_shark_hit_me_on_the_head_like_a_truck_when_i_was_about_300_metres_into_the_return_leg_i_never_saw_it_because_it_came_from_behind_on_my_right_the_seaward_side_its_initial_very_confident_bite_was_across_the_back_of_my_head_top_teeth_were_just_behind_my_left_ear_and_bottom_teeth_were_near_my_right_ear_there_was_a_lot_of_shaking,the_shark_hit_me_on_the_head_like_a_truck_when_i_was_about_300_metres_into_the_return_leg_i_never_saw_it_because_it_came_from_behind_on_my_right_the_seaward_side_its_initial_very_confident_bite_was_across_the_back_of_my_head_top_teeth_were_just_behind_my_left_ear_and_bottom_teeth_were_near_my_right_ear_there_was_a_lot_of_shaking,island_open_ocean,Queensland,injured,"lizard island, research station",unprovoked,female,swimming,lemon shark,Negaprion brevirostris,1.0,,"head, torso",unknown,unknown,"the shark hit me on the head like a truck when i was about 300 metres into the return leg.i never saw it because it came from behind, on my right (the seaward side). its initial, very
confident bite was across the back of my head - top teeth were just behind my left ear and
bottom teeth were near my right ear. there was a lot of shaking",64.0
4,2020,minor_lacerations,-31.19,152.98,2020-04-01,unknown,unknown,estuary_harbour,New South Wales,injured,"killick creek, crescent head",unprovoked,female,swimming,wobbegong,Orectolobidae,1.0,DPI QUESTIONNIARE,foot,unknown,unknown,unknown,55.0
